,Unnamed: 0,HomeTeam,AwayTeam,HomeScore,AwayScore,Time,Ref,HomeForm,AwayForm,HomeMissingPlayers,AwayMissingPlayers,Round,GD,HomeAtt,HomeDef,HomeMid,HomeOVR,AwayAtt,AwayDef,AwayMid,AwayOVR,y,Year,Month,Day,Round_Number
0,0,Newcastle,Leicester,0,0,2023-05-22 22:00:00,Andre Marriner,10,5,6,6,Premier League Round 37 2022/2023,0,78,79,76,78,79,78,79,79,0,2023,5,22,37
1,1,Brighton,Man City,1,1,2023-05-24 22:00:00,Simon Hooper,9,13,6,5,Premier League Round 32 2022/2023,0,76,77,75,76,85,86,86,85,0,2023,5,24,32
2,2,Man United,Chelsea,4,1,2023-05-25 22:00:00,Stuart Attwell,9,4,5,8,Premier League Round 32 2022/2023,3,81,80,82,82,83,83,86,84,1,2023,5,25,32
3,3,Arsenal,Wolves,5,0,2023-05-28 18:30:00,Andre Marriner,6,7,5,2,Premier League Round 38 2022/2023,5,83,79,80,80,79,77,79,78,1,2023,5,28,38
4,4,Aston Villa,Brighton,2,1,2023-05-28 18:30:00,David Coote,7,7,2,0,Premier League Round 38 2022/2023,1,79,80,78,79,76,77,75,76,1,2023,5,28,38
5,5,Brentford,Man City,1,0,2023-05-28 18:30:00,John Brooks,12,11,1,0,Premier League Round 38 2022/2023,1,75,75,74,75,85,86,86,85,1,2023,5,28,38
6,6,Chelsea,Newcastle,1,1,2023-05-28 18:30:00,Jarred Gillett,4,8,8,9,Premier League Round 38 2022/2023,0,83,83,86,84,78,79,76,78,0,2023,5,28,38
7,7,Crystal Palace,Nottm Forest,1,1,2023-05-28 18:30:00,Thomas Bramall,7,10,5,11,Premier League Round 38 2022/2023,0,75,76,76,76,76,73,73,74,0,2023,5,28,38
8,8,Everton,Bournemouth,1,0,2023-05-28 18:30:00,Stuart Attwell,5,6,2,0,Premier League Round 38 2022/2023,1,80,77,77,77,73,73,74,74,1,2023,5,28,38
9,9,Leeds,Tottenham,1,4,2023-05-28 18:30:00,Anthony Taylor,2,4,4,6,Premier League Round 38 2022/2023,-3,78,76,76,76,84,79,81,82,-1,2023,5,28,38
10,10,Leicester,West Ham,2,1,2023-05-28 18:30:00,Simon Hooper,3,12,6,1,Premier League Round 38 2022/2023,1,79,78,79,79,79,79,80,79,1,2023,5,28,38
11,11,Man United,Fulham,2,1,2023-05-28 18:30:00,Robert Jones,9,7,6,3,Premier League Round 38 2022/2023,1,81,80,82,82,78,74,75,75,1,2023,5,28,38
12,12,Southampton,Liverpool,4,4,2023-05-28 18:30:00,Darren England,0,13,6,6,Premier League Round 38 2022/2023,0,75,75,76,76,84,85,84,85,0,2023,5,28,38
13,13,Newcastle,Brighton,4,1,2023-05-18 21:30:00,Robert Jones,10,9,6,8,Premier League Round 25 2022/2023,3,78,79,76,78,76,77,75,76,1,2023,5,18,25
14,14,Tottenham,Brentford,1,3,2023-05-20 14:30:00,Jarred Gillett,4,10,1,1,Premier League Round 37 2022/2023,-2,84,79,81,82,75,75,74,75,-1,2023,5,20,37
15,15,Bournemouth,Man United,0,1,2023-05-20 17:00:00,Chris Kavanagh,6,7,5,6,Premier League Round 37 2022/2023,-1,73,73,74,74,81,80,82,82,-1,2023,5,20,37
16,16,Fulham,Crystal Palace,2,2,2023-05-20 17:00:00,Joshua Smith,6,7,4,4,Premier League Round 37 2022/2023,0,78,74,75,75,75,76,76,76,0,2023,5,20,37
17,17,Liverpool,Aston Villa,1,1,2023-05-20 17:00:00,John Brooks,15,7,6,3,Premier League Round 37 2022/2023,0,84,85,84,85,79,80,78,79,0,2023,5,20,37
18,18,Wolves,Everton,1,1,2023-05-20 17:00:00,David Coote,6,5,2,6,Premier League Round 37 2022/2023,0,79,77,79,78,80,77,77,77,0,2023,5,20,37
19,19,Nottm Forest,Arsenal,1,0,2023-05-20 19:30:00,Anthony Taylor,7,7,9,5,Premier League Round 37 2022/2023,1,76,73,73,74,83,79,80,80,1,2023,5,20,37
20,20,West Ham,Leeds,3,1,2023-05-21 15:30:00,Peter Bankes,9,2,1,3,Premier League Round 37 2022/2023,2,79,79,80,79,78,76,76,76,1,2023,5,21,37
21,21,Brighton,Southampton,3,1,2023-05-21 16:00:00,Paul Tierney,9,1,7,5,Premier League Round 37 2022/2023,2,76,77,75,76,75,75,76,76,1,2023,5,21,37
22,22,Man City,Chelsea,1,0,2023-05-21 18:00:00,Michael Oliver,13,4,1,8,Premier League Round 37 2022/2023,1,85,86,86,85,83,83,86,84,1,2023,5,21,37
23,23,Leeds,Newcastle,2,2,2023-05-13 14:30:00,Simon Hooper,1,9,1,0,Premier League Round 36 2022/2023,0,78,76,76,76,78,79,76,78,0,2023,5,13,36
24,24,Aston Villa,Tottenham,2,1,2023-05-13 17:00:00,Peter Bankes,7,4,1,3,Premier League Round 36 2022/2023,1,79,80,78,79,84,79,81,82,1,2023,5,13,36
25,25,Chelsea,Nottm Forest,2,2,2023-05-13 17:00:00,Paul Tierney,3,6,7,9,Premier League Round 36 2022/2023,0,83,83,86,84,76,73,73,74,0,2023,5,13,36
26,26,Crystal Palace,Bournemouth,2,0,2023-05-13 17:00:00,Michael Salisbury,7,9,4,4,Premier League Round 36 2022/2023,2,75,76,76,76,73,73,74,74,1,2023,5,13,36
27,27,Man United,Wolves,2,0,2023-05-13 17:00:00,John Brooks,7,9,6,3,Premier League Round 36 2022/2023,2,81,80,82,82,79,77,79,78,1,2023,5,13,36
28,28,Southampton,Fulham,0,2,2023-05-13 17:00:00,Thomas Bramall,1,6,5,4,Premier League Round 36 2022/2023,-2,75,75,76,76,78,74,75,75,-1,2023,5,13,36
29,29,Brentford,West Ham,2,0,2023-05-14 16:00:00,Michael Oliver,7,6,1,1,Premier League Round 36 2022/2023,2,75,75,74,75,79,79,80,79,1,2023,5,14,36
30,30,Everton,Man City,0,3,2023-05-14 16:00:00,Anthony Taylor,5,13,4,1,Premier League Round 36 2022/2023,-3,80,77,77,77,85,86,86,85,-1,2023,5,14,36
31,31,Arsenal,Brighton,0,3,2023-05-14 18:30:00,Andy Madley,8,6,4,7,Premier League Round 36 2022/2023,-3,83,79,80,80,76,77,75,76,-1,2023,5,14,36
32,32,Leicester,Liverpool,0,3,2023-05-15 22:00:00,Craig Pawson,5,15,5,4,Premier League Round 36 2022/2023,-3,79,78,79,79,84,85,84,85,-1,2023,5,15,36
33,33,Bournemouth,Chelsea,1,3,2023-05-06 17:00:00,John Brooks,12,0,5,7,Premier League Round 35 2022/2023,-2,73,73,74,74,83,83,86,84,-1,2023,5,6,35
34,34,Man City,Leeds,2,1,2023-05-06 17:00:00,Andy Madley,13,1,0,4,Premier League Round 35 2022/2023,1,85,86,86,85,78,76,76,76,1,2023,5,6,35
35,35,Tottenham,Crystal Palace,1,0,2023-05-06 17:00:00,Darren England,4,10,3,4,Premier League Round 35 2022/2023,1,84,79,81,82,75,76,76,76,1,2023,5,6,35
36,36,Wolves,Aston Villa,1,0,2023-05-06 17:00:00,Stuart Attwell,9,10,3,2,Premier League Round 35 2022/2023,1,79,77,79,78,79,80,78,79,1,2023,5,6,35
37,37,Liverpool,Brentford,1,0,2023-05-06 19:30:00,Anthony Taylor,15,7,5,4,Premier League Round 35 2022/2023,1,84,85,84,85,75,75,74,75,1,2023,5,6,35
38,38,Newcastle,Arsenal,0,2,2023-05-07 18:30:00,Chris Kavanagh,12,6,3,3,Premier League Round 35 2022/2023,-2,78,79,76,78,83,79,80,80,-1,2023,5,7,35
39,39,West Ham,Man United,1,0,2023-05-07 21:00:00,Peter Bankes,6,7,1,2,Premier League Round 35 2022/2023,1,79,79,80,79,81,80,82,82,1,2023,5,7,35
40,40,Fulham,Leicester,5,3,2023-05-08 17:00:00,Robert Jones,6,5,3,4,Premier League Round 35 2022/2023,2,78,74,75,75,79,78,79,79,1,2023,5,8,35
41,41,Brighton,Everton,1,5,2023-05-08 19:30:00,Simon Hooper,9,2,5,4,Premier League Round 35 2022/2023,-4,76,77,75,76,80,77,77,77,-1,2023,5,8,35
42,42,Nottm Forest,Southampton,4,3,2023-05-08 22:00:00,Michael Oliver,3,1,9,4,Premier League Round 35 2022/2023,1,76,73,73,74,75,75,76,76,1,2023,5,8,35
43,43,Bournemouth,Leeds,4,1,2023-04-30 16:00:00,Chris Kavanagh,9,4,4,3,Premier League Round 34 2022/2023,3,73,73,74,74,78,76,76,76,1,2023,4,30,34
44,44,Fulham,Man City,1,2,2023-04-30 16:00:00,Simon Hooper,6,13,1,0,Premier League Round 34 2022/2023,-1,78,74,75,75,85,86,86,85,-1,2023,4,30,34
45,45,Man United,Aston Villa,1,0,2023-04-30 16:00:00,Jarred Gillett,8,13,7,5,Premier League Round 34 2022/2023,1,81,80,82,82,79,80,78,79,1,2023,4,30,34
46,46,Newcastle,Southampton,3,1,2023-04-30 16:00:00,Anthony Taylor,12,1,2,4,Premier League Round 34 2022/2023,2,78,79,76,78,75,75,76,76,1,2023,4,30,34
47,47,Liverpool,Tottenham,4,3,2023-04-30 18:30:00,Paul Tierney,11,5,5,3,Premier League Round 34 2022/2023,1,84,85,84,85,84,79,81,82,1,2023,4,30,34
48,48,Leicester,Everton,2,2,2023-05-01 22:00:00,Michael Oliver,4,2,4,3,Premier League Round 34 2022/2023,0,79,78,79,79,80,77,77,77,0,2023,5,1,34
49,49,Arsenal,Chelsea,3,1,2023-05-02 22:00:00,Robert Jones,6,0,3,6,Premier League Round 34 2022/2023,2,83,79,80,80,83,83,86,84,1,2023,5,2,34
50,50,Liverpool,Fulham,1,0,2023-05-03 22:00:00,Stuart Attwell,13,6,6,3,Premier League Round 28 2022/2023,1,84,85,84,85,78,74,75,75,1,2023,5,3,28
51,51,Man City,West Ham,3,0,2023-05-03 22:00:00,John Brooks,13,7,0,2,Premier League Round 28 2022/2023,3,85,86,86,85,79,79,80,79,1,2023,5,3,28
52,52,Brighton,Man United,1,0,2023-05-04 22:00:00,Andre Marriner,6,10,5,6,Premier League Round 28 2022/2023,1,76,77,75,76,81,80,82,82,1,2023,5,4,28
53,53,Nottm Forest,Brighton,3,1,2023-04-26 21:30:00,Jarred Gillett,1,7,7,4,Premier League Round 33 2022/2023,2,76,73,73,74,76,77,75,76,1,2023,4,26,33
54,54,Chelsea,Brentford,0,2,2023-04-26 21:45:00,Andy Madley,1,2,1,0,Premier League Round 33 2022/2023,-2,83,83,86,84,75,75,74,75,-1,2023,4,26,33
55,55,West Ham,Liverpool,1,2,2023-04-26 21:45:00,Chris Kavanagh,11,8,1,5,Premier League Round 33 2022/2023,-1,79,79,80,79,84,85,84,85,-1,2023,4,26,33
56,56,Man City,Arsenal,4,1,2023-04-26 22:00:00,Michael Oliver,13,9,0,3,Premier League Round 33 2022/2023,3,85,86,86,85,83,79,80,80,1,2023,4,26,33
57,57,Everton,Newcastle,1,4,2023-04-27 21:45:00,Andre Marriner,3,12,2,1,Premier League Round 33 2022/2023,-3,80,77,77,77,78,79,76,78,-1,2023,4,27,33
58,58,Southampton,Bournemouth,0,1,2023-04-27 21:45:00,Darren England,2,9,3,3,Premier League Round 33 2022/2023,-1,75,75,76,76,73,73,74,74,-1,2023,4,27,33
59,59,Tottenham,Man United,2,2,2023-04-27 22:15:00,Anthony Taylor,5,10,3,6,Premier League Round 33 2022/2023,0,84,79,81,82,81,80,82,82,0,2023,4,27,33
60,60,Crystal Palace,West Ham,4,3,2023-04-29 14:45:00,Craig Pawson,10,8,1,1,Premier League Round 34 2022/2023,1,75,76,76,76,79,79,80,79,1,2023,4,29,34
61,61,Brentford,Nottm Forest,2,1,2023-04-29 17:00:00,Peter Bankes,4,3,0,2,Premier League Round 34 2022/2023,1,75,75,74,75,76,73,73,74,1,2023,4,29,34
62,62,Brighton,Wolves,6,0,2023-04-29 17:00:00,David Coote,6,10,4,3,Premier League Round 34 2022/2023,6,76,77,75,76,79,77,79,78,1,2023,4,29,34
63,63,Leeds,Liverpool,1,6,2023-04-17 22:00:00,Craig Pawson,7,2,2,4,Premier League Round 31 2022/2023,-5,78,76,76,76,84,85,84,85,-1,2023,4,17,31
64,64,Arsenal,Southampton,3,3,2023-04-21 22:00:00,Simon Hooper,8,1,3,3,Premier League Round 32 2022/2023,0,83,79,80,80,75,75,76,76,0,2023,4,21,32
65,65,Fulham,Leeds,2,1,2023-04-22 14:30:00,Peter Bankes,3,6,1,2,Premier League Round 32 2022/2023,1,78,74,75,75,78,76,76,76,1,2023,4,22,32
66,66,Brentford,Aston Villa,1,1,2023-04-22 17:00:00,Michael Salisbury,2,15,5,5,Premier League Round 32 2022/2023,0,75,75,74,75,79,80,78,79,0,2023,4,22,32
67,67,Crystal Palace,Everton,0,0,2023-04-22 17:00:00,John Brooks,9,5,1,2,Premier League Round 32 2022/2023,0,75,76,76,76,80,77,77,77,0,2023,4,22,32
68,68,Leicester,Wolves,2,1,2023-04-22 17:00:00,Andy Madley,1,7,3,3,Premier League Round 32 2022/2023,1,79,78,79,79,79,77,79,78,1,2023,4,22,32
69,69,Liverpool,Nottm Forest,3,2,2023-04-22 17:00:00,Michael Oliver,5,1,5,8,Premier League Round 32 2022/2023,1,84,85,84,85,76,73,73,74,1,2023,4,22,32
70,70,Bournemouth,West Ham,0,4,2023-04-23 16:00:00,Anthony Taylor,9,8,3,1,Premier League Round 32 2022/2023,-4,73,73,74,74,79,79,80,79,-1,2023,4,23,32
71,71,Newcastle,Tottenham,6,1,2023-04-23 16:00:00,David Coote,12,8,0,1,Premier League Round 32 2022/2023,5,78,79,76,78,84,79,81,82,1,2023,4,23,32
72,72,Wolves,Crystal Palace,2,0,2023-04-25 21:30:00,Robert Jones,7,10,3,3,Premier League Round 33 2022/2023,2,79,77,79,78,75,76,76,76,1,2023,4,25,33
73,73,Aston Villa,Fulham,1,0,2023-04-25 21:45:00,Thomas Bramall,13,6,2,1,Premier League Round 33 2022/2023,1,79,80,78,79,78,74,75,75,1,2023,4,25,33
74,74,Leeds,Leicester,1,1,2023-04-25 22:00:00,Paul Tierney,3,3,2,3,Premier League Round 33 2022/2023,0,78,76,76,76,79,78,79,79,0,2023,4,25,33
75,75,Leeds,Crystal Palace,1,5,2023-04-09 16:00:00,Simon Hooper,7,3,2,2,Premier League Round 30 2022/2023,-4,78,76,76,76,75,76,76,76,-1,2023,4,9,30
76,76,Liverpool,Arsenal,2,2,2023-04-09 18:30:00,Paul Tierney,4,10,4,3,Premier League Round 30 2022/2023,0,84,85,84,85,83,79,80,80,0,2023,4,9,30
77,77,Aston Villa,Newcastle,3,0,2023-04-15 14:30:00,John Brooks,13,15,2,1,Premier League Round 31 2022/2023,3,79,80,78,79,78,79,76,78,1,2023,4,15,31
78,78,Chelsea,Brighton,1,2,2023-04-15 17:00:00,Robert Jones,2,10,2,4,Premier League Round 31 2022/2023,-1,83,83,86,84,76,77,75,76,-1,2023,4,15,31
79,79,Everton,Fulham,1,3,2023-04-15 17:00:00,Anthony Taylor,6,0,2,1,Premier League Round 31 2022/2023,-2,80,77,77,77,78,74,75,75,-1,2023,4,15,31
80,80,Southampton,Crystal Palace,0,2,2023-04-15 17:00:00,Michael Oliver,2,6,3,4,Premier League Round 31 2022/2023,-2,75,75,76,76,75,76,76,76,-1,2023,4,15,31
81,81,Wolves,Brentford,2,0,2023-04-15 17:00:00,Paul Tierney,7,5,4,4,Premier League Round 31 2022/2023,2,79,77,79,78,75,75,74,75,1,2023,4,15,31
82,82,Tottenham,Bournemouth,2,3,2023-04-15 17:15:00,Andy Madley,9,9,1,0,Premier League Round 31 2022/2023,-1,84,79,81,82,73,73,74,74,-1,2023,4,15,31
83,83,Man City,Leicester,3,1,2023-04-15 19:30:00,Darren England,15,1,0,2,Premier League Round 31 2022/2023,2,85,86,86,85,79,78,79,79,1,2023,4,15,31
84,84,West Ham,Arsenal,2,2,2023-04-16 16:00:00,David Coote,10,10,1,3,Premier League Round 31 2022/2023,0,79,79,80,79,83,79,80,80,0,2023,4,16,31
85,85,Nottm Forest,Man United,0,2,2023-04-16 18:30:00,Simon Hooper,1,10,9,8,Premier League Round 31 2022/2023,-2,76,73,73,74,81,80,82,82,-1,2023,4,16,31
86,86,West Ham,Southampton,1,0,2023-04-02 16:00:00,Paul Tierney,7,5,1,4,Premier League Round 29 2022/2023,1,79,79,80,79,75,75,76,76,1,2023,4,2,29
87,87,Newcastle,Man United,2,0,2023-04-02 18:30:00,Stuart Attwell,6,10,1,2,Premier League Round 29 2022/2023,2,78,79,76,78,81,80,82,82,1,2023,4,2,29
88,88,Everton,Tottenham,1,1,2023-04-03 22:00:00,David Coote,5,5,0,1,Premier League Round 29 2022/2023,0,80,77,77,77,84,79,81,82,0,2023,4,3,29
89,89,Bournemouth,Brighton,0,2,2023-04-04 21:45:00,Darren Bond,6,11,2,4,Premier League Round 7 2022/2023,-2,73,73,74,74,76,77,75,76,-1,2023,4,4,7
90,90,Leeds,Nottm Forest,2,1,2023-04-04 21:45:00,Robert Jones,4,2,4,8,Premier League Round 7 2022/2023,1,78,76,76,76,76,73,73,74,1,2023,4,4,7
91,91,Leicester,Aston Villa,1,2,2023-04-04 21:45:00,Graham Scott,1,13,4,4,Premier League Round 7 2022/2023,-1,79,78,79,79,79,80,78,79,-1,2023,4,4,7
92,92,Chelsea,Liverpool,0,0,2023-04-04 22:00:00,Anthony Taylor,10,6,1,0,Premier League Round 8 2022/2023,0,83,83,86,84,84,85,84,85,0,2023,4,4,8
93,93,Man United,Brentford,1,0,2023-04-05 22:00:00,John Brooks,10,8,1,0,Premier League Round 25 2022/2023,1,81,80,82,82,75,75,74,75,1,2023,4,5,25
94,94,West Ham,Newcastle,1,5,2023-04-05 22:00:00,Craig Pawson,10,9,1,1,Premier League Round 7 2022/2023,-4,79,79,80,79,78,79,76,78,-1,2023,4,5,7
95,95,Man United,Everton,2,0,2023-04-08 14:30:00,Michael Oliver,10,6,2,2,Premier League Round 30 2022/2023,2,81,80,82,82,80,77,77,77,1,2023,4,8,30
96,96,Aston Villa,Nottm Forest,2,0,2023-04-08 17:00:00,Anthony Taylor,13,2,4,7,Premier League Round 30 2022/2023,2,79,80,78,79,76,73,73,74,1,2023,4,8,30
97,97,Brentford,Newcastle,1,2,2023-04-08 17:00:00,Chris Kavanagh,5,12,4,4,Premier League Round 30 2022/2023,-1,75,75,74,75,78,79,76,78,-1,2023,4,8,30
98,98,Fulham,West Ham,0,1,2023-04-08 17:00:00,Jarred Gillett,3,10,1,1,Premier League Round 30 2022/2023,-1,78,74,75,75,79,79,80,79,-1,2023,4,8,30
99,99,Leicester,Bournemouth,0,1,2023-04-08 17:00:00,David Coote,1,6,2,3,Premier League Round 30 2022/2023,-1,79,78,79,79,73,73,74,74,-1,2023,4,8,30
100,100,Tottenham,Brighton,2,1,2023-04-08 17:00:00,Stuart Attwell,6,11,1,0,Premier League Round 30 2022/2023,1,84,79,81,82,76,77,75,76,1,2023,4,8,30
101,101,Wolves,Chelsea,1,0,2023-04-08 17:00:00,Peter Bankes,4,8,3,1,Premier League Round 30 2022/2023,1,79,77,79,78,83,83,86,84,1,2023,4,8,30
102,102,Southampton,Man City,1,4,2023-04-08 19:30:00,Robert Jones,5,15,3,0,Premier League Round 30 2022/2023,-3,75,75,76,76,85,86,86,85,-1,2023,4,8,30
103,103,Brighton,Crystal Palace,1,0,2023-03-15 21:30:00,Peter Bankes,8,3,2,0,Premier League Round 8 2022/2023,1,76,77,75,76,75,76,76,76,1,2023,3,15,8
104,104,Southampton,Brentford,0,2,2023-03-15 21:30:00,Michael Salisbury,7,8,5,5,Premier League Round 7 2022/2023,-2,75,75,76,76,75,75,74,75,-1,2023,3,15,7
105,105,Nottm Forest,Newcastle,1,2,2023-03-17 22:00:00,Paul Tierney,2,4,4,1,Premier League Round 28 2022/2023,-1,76,73,73,74,78,79,76,78,-1,2023,3,17,28
106,106,Aston Villa,Bournemouth,3,0,2023-03-18 17:00:00,Robert Jones,7,7,1,1,Premier League Round 28 2022/2023,3,79,80,78,79,73,73,74,74,1,2023,3,18,28
107,107,Brentford,Leicester,1,1,2023-03-18 17:00:00,Darren Bond,8,0,0,1,Premier League Round 28 2022/2023,0,75,75,74,75,79,78,79,79,0,2023,3,18,28
108,108,Southampton,Tottenham,3,3,2023-03-18 17:00:00,Simon Hooper,4,7,1,2,Premier League Round 28 2022/2023,0,75,75,76,76,84,79,81,82,0,2023,3,18,28
109,109,Wolves,Leeds,2,4,2023-03-18 17:00:00,Michael Salisbury,4,4,5,3,Premier League Round 28 2022/2023,-2,79,77,79,78,78,76,76,76,-1,2023,3,18,28
110,110,Chelsea,Everton,2,2,2023-03-18 19:30:00,Darren England,9,7,1,0,Premier League Round 28 2022/2023,0,83,83,86,84,80,77,77,77,0,2023,3,18,28
111,111,Arsenal,Crystal Palace,4,1,2023-03-19 16:00:00,Stuart Attwell,10,2,4,5,Premier League Round 28 2022/2023,3,83,79,80,80,75,76,76,76,1,2023,3,19,28
112,112,Man City,Liverpool,4,1,2023-04-01 14:30:00,Simon Hooper,15,7,0,4,Premier League Round 29 2022/2023,3,85,86,86,85,84,85,84,85,1,2023,4,1,29
113,113,Bournemouth,Fulham,2,1,2023-04-01 17:00:00,Peter Bankes,6,4,2,1,Premier League Round 29 2022/2023,1,73,73,74,74,78,74,75,75,1,2023,4,1,29
114,114,Arsenal,Leeds,4,1,2023-04-01 17:00:00,Darren England,10,7,3,2,Premier League Round 29 2022/2023,3,83,79,80,80,78,76,76,76,1,2023,4,1,29
115,115,Brighton,Brentford,3,3,2023-04-01 17:00:00,Michael Oliver,13,8,6,6,Premier League Round 29 2022/2023,0,76,77,75,76,75,75,74,75,0,2023,4,1,29
116,116,Crystal Palace,Leicester,2,1,2023-04-01 17:00:00,Tim Robinson,1,1,1,2,Premier League Round 29 2022/2023,1,75,76,76,76,79,78,79,79,1,2023,4,1,29
117,117,Nottm Forest,Wolves,1,1,2023-04-01 17:00:00,Chris Kavanagh,2,4,1,0,Premier League Round 29 2022/2023,0,76,73,73,74,79,77,79,78,0,2023,4,1,29
118,118,Chelsea,Aston Villa,0,2,2023-04-01 19:30:00,Andy Madley,10,10,1,0,Premier League Round 29 2022/2023,-2,83,83,86,84,79,80,78,79,-1,2023,4,1,29
119,119,Brentford,Fulham,3,2,2023-03-06 22:00:00,Anthony Taylor,9,13,5,5,Premier League Round 26 2022/2023,1,75,75,74,75,78,74,75,75,1,2023,3,6,26
120,120,Bournemouth,Liverpool,1,0,2023-03-11 14:30:00,John Brooks,4,10,1,1,Premier League Round 27 2022/2023,1,73,73,74,74,84,85,84,85,1,2023,3,11,27
121,121,Everton,Brentford,1,0,2023-03-11 17:00:00,Simon Hooper,4,9,6,4,Premier League Round 27 2022/2023,1,80,77,77,77,75,75,74,75,1,2023,3,11,27
122,122,Leeds,Brighton,2,2,2023-03-11 17:00:00,Paul Tierney,3,10,1,2,Premier League Round 27 2022/2023,0,78,76,76,76,76,77,75,76,0,2023,3,11,27
123,123,Leicester,Chelsea,1,3,2023-03-11 17:00:00,Andre Marriner,3,6,1,1,Premier League Round 27 2022/2023,-2,79,78,79,79,83,83,86,84,-1,2023,3,11,27
124,124,Tottenham,Nottm Forest,3,1,2023-03-11 17:00:00,Craig Pawson,7,5,2,3,Premier League Round 27 2022/2023,2,84,79,81,82,76,73,73,74,1,2023,3,11,27
125,125,Crystal Palace,Man City,0,1,2023-03-11 19:30:00,Robert Jones,3,11,5,6,Premier League Round 27 2022/2023,-1,75,76,76,76,85,86,86,85,-1,2023,3,11,27
126,126,Fulham,Arsenal,0,3,2023-03-12 16:00:00,David Coote,10,13,1,1,Premier League Round 27 2022/2023,-3,78,74,75,75,83,79,80,80,-1,2023,3,12,27
127,127,Man United,Southampton,0,0,2023-03-12 16:00:00,Anthony Taylor,12,6,5,3,Premier League Round 27 2022/2023,0,81,80,82,82,75,75,76,76,0,2023,3,12,27
128,128,West Ham,Aston Villa,1,1,2023-03-12 16:00:00,Chris Kavanagh,6,6,3,4,Premier League Round 27 2022/2023,0,79,79,80,79,79,80,78,79,0,2023,3,12,27
129,129,Newcastle,Wolves,2,1,2023-03-12 18:30:00,Andy Madley,2,7,1,3,Premier League Round 27 2022/2023,1,78,79,76,78,79,77,79,78,1,2023,3,12,27
130,130,Arsenal,Everton,4,0,2023-03-01 21:45:00,Michael Oliver,7,6,1,1,Premier League Round 7 2022/2023,4,83,79,80,80,80,77,77,77,1,2023,3,1,7
131,131,Liverpool,Wolves,2,0,2023-03-01 22:00:00,Paul Tierney,7,7,3,3,Premier League Round 7 2022/2023,2,84,85,84,85,79,77,79,78,1,2023,3,1,7
132,132,Man City,Newcastle,2,0,2023-03-04 14:30:00,Simon Hooper,11,5,0,1,Premier League Round 26 2022/2023,2,85,86,86,85,78,79,76,78,1,2023,3,4,26
133,133,Arsenal,Bournemouth,3,2,2023-03-04 17:00:00,Chris Kavanagh,10,5,1,1,Premier League Round 26 2022/2023,1,83,79,80,80,73,73,74,74,1,2023,3,4,26
134,134,Aston Villa,Crystal Palace,1,0,2023-03-04 17:00:00,Craig Pawson,6,4,1,0,Premier League Round 26 2022/2023,1,79,80,78,79,75,76,76,76,1,2023,3,4,26
135,135,Brighton,West Ham,4,0,2023-03-04 17:00:00,Stuart Attwell,10,5,2,0,Premier League Round 26 2022/2023,4,76,77,75,76,79,79,80,79,1,2023,3,4,26
136,136,Chelsea,Leeds,1,0,2023-03-04 17:00:00,Michael Oliver,2,4,1,1,Premier League Round 26 2022/2023,1,83,83,86,84,78,76,76,76,1,2023,3,4,26
137,137,Wolves,Tottenham,1,0,2023-03-04 17:00:00,Tim Robinson,7,6,0,1,Premier League Round 26 2022/2023,1,79,77,79,78,84,79,81,82,1,2023,3,4,26
138,138,Southampton,Leicester,1,0,2023-03-04 19:30:00,Robert Jones,3,6,2,5,Premier League Round 26 2022/2023,1,75,75,76,76,79,78,79,79,1,2023,3,4,26
139,139,Nottm Forest,Everton,2,2,2023-03-05 16:00:00,John Brooks,4,6,3,1,Premier League Round 26 2022/2023,0,76,73,73,74,80,77,77,77,0,2023,3,5,26
140,140,Liverpool,Man United,7,0,2023-03-05 18:30:00,Andy Madley,10,13,6,4,Premier League Round 26 2022/2023,7,84,85,84,85,81,80,82,82,1,2023,3,5,26
141,141,Man United,Leicester,3,0,2023-02-19 16:00:00,Stuart Attwell,11,10,5,3,Premier League Round 24 2022/2023,3,81,80,82,82,79,78,79,79,1,2023,2,19,24
142,142,Tottenham,West Ham,2,0,2023-02-19 18:30:00,Michael Oliver,9,8,1,0,Premier League Round 24 2022/2023,2,84,79,81,82,79,79,80,79,1,2023,2,19,24
143,143,Fulham,Wolves,1,1,2023-02-24 22:00:00,Michael Oliver,11,6,0,3,Premier League Round 25 2022/2023,0,78,74,75,75,79,77,79,78,0,2023,2,24,25
144,144,Everton,Aston Villa,0,2,2023-02-25 17:00:00,Anthony Taylor,6,6,1,1,Premier League Round 25 2022/2023,-2,80,77,77,77,79,80,78,79,-1,2023,2,25,25
145,145,Leeds,Southampton,1,0,2023-02-25 17:00:00,Peter Bankes,4,6,5,6,Premier League Round 25 2022/2023,1,78,76,76,76,75,75,76,76,1,2023,2,25,25
146,146,Leicester,Arsenal,0,1,2023-02-25 17:00:00,Craig Pawson,10,4,2,1,Premier League Round 25 2022/2023,-1,79,78,79,79,83,79,80,80,-1,2023,2,25,25
147,147,West Ham,Nottm Forest,4,0,2023-02-25 17:00:00,Jarred Gillett,8,4,2,10,Premier League Round 25 2022/2023,4,79,79,80,79,76,73,73,74,1,2023,2,25,25
148,148,Bournemouth,Man City,1,4,2023-02-25 19:30:00,Paul Tierney,5,8,1,0,Premier League Round 25 2022/2023,-3,73,73,74,74,85,86,86,85,-1,2023,2,25,25
